내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"검단사 법화전에 모셔져 있는 아담한 크기의 나무 보살상이다. 만든 때는 알 수 없지만 네모진 얼굴과 구부정한 자세, 부드러움이 줄어든 딱딱한 느낌의 옷자락 표현 등에서 조선 후기인 18세기 후반에 만들어진 것으로 보인다. 통통한 사각형의 얼굴은 곧게 뻗은 콧날과 작은 입에서 무표정한 느낌을 준다. 머리에는 불꽃무늬와 꽃무늬 달개 장식이 달린 화려하고 높은 관을 쓰고 있는데 보관 중앙에 관음보살의 표식인 화불(化佛. 부처의 변신)이 있다. 머리 중앙에는 높게 틀어 올린 보계(寶髻;보살상의 상투)가 솟아 있으며, 귀밑머리는 세 갈래로 갈래져 양 어깨 위에 드리워졌다. 목은 없는 듯 짧고 양 손을 가슴 앞에 단정하게 모아 가부좌하였는데 그 때문인지 전체적으로 움츠러들어 위축된 모습이다. 두 손에 따로 만들 정병(淨甁. 깨끗한 물을 담는 목이 긴 병)을 끼워 넣었는데 좁고 높은 주전자 모양의 정병은 15세기 이후에 제작된 불화나 판화에서 나타나기 시작하는 형식을 이은 것이다. 보살상이지만 몸에 장신구가 없고 부처의 옷을 걸쳤다. 오른쪽 어깨 일부를 덮고 흘러내린 옷자락과 무릎 아래로 드리운 옷자락은 부챗살 모양으로 층을 이루어 장식적인 느낌이 강하다. 뒷면에는 왼쪽 어깨 뒤로 넘긴 옷자락이 목 주위에서 한 겹 접힌 뒤 대좌 위까지 길게 드리워져 있다. 이 나무 관음보살상은 모든 이를 빠짐없이 구원해주는 자비심의 상징으로서 만들어진 단독상이거나 아니면 아미타불을 보좌하는 협시보살로 만들어졌을 가능성이 크다.",경기도문화유산자료,파주 검단사 목조관음보살좌상,경기 파주시,검단사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01440000&ccbaCtcd=31&ccbaCpno=3413101440000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 목조 / 보살상,1기,2009.02.09,경기도 파주시 탄현면 성동리 산 406,,대한불교조계종 검단사,검단사
"현재 법륜사 관음전 앞에 세워져 있다. 2매의 판석으로 지대석이 만들어져 있으며, 단층 기단과 3층의 탑신부로 제작된, 고려 중기의 석탑으로 추정된다.

기단은 1매 석재를 이용해 제작했는데 모서리마다 우주(隅柱)를 선명하게 조각했다. 기단 면석에는 측면 기둥인 우주를 모각했고, 갑석(甲石, 돌 위에 다시 포개어 얹는 납작한 돌) 중앙부에는 2단의 탑신받침을 두었다. 탑신석과 옥개석(屋蓋石; 석탑이나 석등 따위의 위에 지붕처럼 덮은 돌)은 각각 1석으로 조성되어 있으며 탑신석에는 우주만 새겼다. 옥개석은 낙수면 중앙부가 완만한 경사각을 이루며, 추녀선은 수평으로 직선에 가깝게 구성됐다. 전각부에는 낮은 반전을 표현했다. 옥개받침은 4단이며 물끊기 홈과 상면에 1단의 탑신받침을 설치했다. 결실된 상륜부에는 새롭게 복원한 석재를 설치했는데, 원형과는 다른 모습이다.

옥개받침의 높이가 낮고 균일하지 못한 점, 옥개석 전각부 반전의 약화된 표현, 기단의 형식적인 구성 등은 고려 중기 이후의 석탑 특징이 반영된 것이다. 특히 기단 면석을 1매의 석재로 조성한 점은 같은 시기 석탑과 구분되는 특징으로 주목된다.",경기도문화유산자료,용인법륜사삼층석탑(龍仁法輪寺三層石塔),경기 용인시,법륜사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01450000&ccbaCtcd=31&ccbaCpno=3413101450000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 종교신앙 / 불교 / 탑,1기,2009.03.10,"경기도 용인시 처인구 농촌파크로 126 (원삼면, 법륜사)",고려시대,법륜사,법륜사
"아미타회상도(阿彌陀會上圖)는 아미타부처가 극락세계에서 여러 청중들에게 설법하는 장면을 그린 그림이다. 청련암 아미타회상도는 중앙의 아미타부처를 중심으로 대세지보살과 관세음보살이 양 옆에 협시하고 있고, 그 앞에는 호법신중인 사대천왕이, 그 뒤에는 부처의 제자들을 비롯한 청중들이 배치되어 있다. 조선후기 19세기 후반의 작품으로 채색과 화면구성법 등에서 조선후기 불화 양식을 잘 반영하고 있다.",경기도문화유산자료,수원 청련암 아미타회상도(水原 靑蓮庵 阿彌陀會上圖),경기 수원시,청련암,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01460000&ccbaCtcd=31&ccbaCpno=3413101460000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화,1점,2009.05.21,"경기도 수원시 장안구 수일로 335 (조원동, 청련암)",,청련암,청련암
"신중도 화기를 통해 동 사찰내 아미타후불도와 같이 제작되었음을 알 수 있다.

이 그림은 불화승의 활동 시기와 설채법 및 구도 등에서 19세기 후반 불교회화를 잘 반영한 작품이다.",경기도문화유산자료,수원 청련암 신중도(水原 靑蓮庵 神衆圖),경기 수원시,청련암,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01470000&ccbaCtcd=31&ccbaCpno=3413101470000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화,1점,2009.05.21,"경기도 수원시 장안구 수일로 335 (조원동, 청련암)",,청련암,청련암
"독성도(獨聖圖)는 석가모니의 제자들인 십육나한 중 첫 번째 존자인 독성존자(獨聖尊者)를 단독으로 그린 그림이다. 독성존자는 세속인들에게 신통력을 드러냈다가 부처의 꾸중을 듣고, 열반에 드는 것이 허락되지 않아 부처가 열반한 후 모든 중생들을 제도하고자 하는 존재가 되었다. 사찰의 독성각(獨聖閣)에 단독으로 모셔지거나, 삼성각(三聖閣) 내에 산신도(山神圖), 칠성도(七星圖)와 함께 봉안된다. 청련암 독성도는 19세기 후반의 작품으로 독성각에 단독으로 모셔져 있다.",경기도문화유산자료,수원 청련암 독성도(水原靑蓮庵 獨聖圖),경기 수원시,청련암,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01480000&ccbaCtcd=31&ccbaCpno=3413101480000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화,1점,2009.05.21,"경기도 수원시 장안구 수일로 335 (조원동, 청련암)",,청련암,청련암
"산신도(山神圖)는 산왕(山王)으로 신앙되던 호랑이가 의인화(擬人化)된 산신(山神)을 표현한 불화이다. 호랑이는 예로부터 산의 신령으로 믿어져 왔는데 차츰 신앙의 대상으로까지 신격화되었으며, 이를 불교에서도 받아들여 신앙의 대상으로 삼았다. 우리나라에서는 고려시대까지는 산신에 대한 신앙이 없었던 것으로 보인다. 조선시대에 들어와 불교가 민간신앙과 결합하면서 토착화하는 과정에서 산신에 대한 신앙이 유행하게 되었고, 조선시대의 사찰에는 대개 산신각(山神閣)을 세워 상과 불화를 봉안하고 있다. 대개 산신도는 깊은 산과 골짜기를 배경으로 기암괴석 위에 백발이 성성한 노인 모습의 산신이 동자(童子)를 대동하고 앉아 있고, 산신 옆에는 호랑이가 웅크리고 앉아 있는 모습으로 그려진다. 청련암 산신도 역시 이와 같은 회화적 구성요소를 보이고 있으며, 칠성각 건물 안에 칠성도와 함께 배치되어 있다. 일반적인 불화와는 달리 자유스러운 표현으로 조선후기 민화와의 연관성을 엿볼 수 있는 작품이다.",경기도문화유산자료,수원 청련암 산신도(水原 靑蓮庵 山神圖),경기 수원시,청련암,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01490000&ccbaCtcd=31&ccbaCpno=3413101490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화,1점,2009.05.21,장안구 수일로 335(조원동 474-1),,청련암,청련암
"칠성도(七星圖)는 칠성을 불교의 불법을 수호하는 신으로 수용하고 이를 의인화하여 묘사한 불화이다. 원래 불교에서는 칠성신을 신중(神衆)의 하나로 보고 신중탱화 속에서만 묘사하였으나, 칠성에 대한 신앙적 기능이 강화되면서 별도의 칠성탱화가 등장하면서 독립적인 신앙 형태를 지니게 되었다. 칠성탱화가 널리 봉안된 것은 칠성의 주불(主佛)인 치성광여래가 약사여래와 같은 역할을 담당하였기 때문이다. 자식이 없는 부인이나 아들을 낳고 싶어하는 부인, 자식의 수명을 비는 신도들에게서 큰 인기를 모았다.

청련암 칠성도는 일광보살과 월광보살이 협시보살로 주불을 보필하고 있는 형태로, 하단의 기록을 통해 아미타회상도보다 4년 전에 그려졌음을 알 수 있다.",경기도문화유산자료,수원 청련암 칠성도(水原靑蓮庵 七星圖),경기 수원시,청련암,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01500000&ccbaCtcd=31&ccbaCpno=3413101500000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화,1점,2009.05.21,"경기도 수원시 장안구 수일로 335 (조원동, 청련암)",,청련암,청련암
"‘불패’란 절에서 불교 행사 때 사용하는 의식 용구의 하나를 말한다. 즉, 불상이나 보살상의 이름, 혹은 왕실의 안녕과 소원을 비는 내용을 적은 후 불단(불상과 보살상 등을 모시기 위해 설치하는 높은 단. 수미단이라고도 한다) 위에 모시는 나무패를 말한다.

‘화성 용주사 목조 불패’는 마치 리본을 옆으로 돌려놓은 듯 한데 정조가 사도세자의 명복을 빌기 위해 세운 용주사에 봉안된 것이다. 형태는 당시의 일반적인 불패 형태와 같이 따로 만든 연꽃 대좌에 마름꽃 형태의 가장자리를 지닌 몸체 부분을 끼워 넣은 형식을 띠고 있다. 머리 부분에는 왼쪽을 향해 있는 용을, 몸체 좌우에는 위로 날아오르는 용을 1구씩을 매우 정교하면서도 역동적인 모습으로 빈틈없이 맞새김하였다. 용은 흰색과 금색으로 채색한 반면, 용의 몸체와 뒤얽혀 있는 구름무늬와 불꽃무늬는 적색, 녹색, 청색을 대비되게 베풀어 화려함을 더하였다. 몸체 중앙에는 직사각형의 명문 곽을 만들어 패를 교체할 수 있게 하였는데 현재는 사라지고 없다. 대좌는 위 아래로 뻗은 연꽃이 맞붙은 연화 대좌이다. 이 불패는 용주사가 창건된 1790년 당시에 만들어 봉안한 것으로 보인다.",경기도문화유산자료,화성 용주사 목조불패(華城 龍珠寺 木造佛牌),경기 화성시,용주사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01510000&ccbaCtcd=31&ccbaCpno=3413101510000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교공예 / 장엄구,1점,2009.06.24,"경기도 화성시 용주로 136 (송산동, 용주사)",조선 18세기 후반,용주사,용주사
"이 커다란 나무 기둥 같은 도구는 불단에 모시는 의식 용구의 하나로 의식 때 사용한 경문(經文, 불교 경전)이나 발원문, 소문(疏文, 부처님 앞이나 명부전 앞에 죽은 이의 죄와 복을 아뢰는 글)을 읽고 난 후 보관하는 통으로 소통(疏筒)이라고도 부른다. 소대(疏臺)는 불단 위 불상을 중심으로 그 좌우에 불패와 함께 놓인다.

‘화성 용주사 목조 소대’는 사도 세자의 원찰인 용주사 효행박물관에 모셔져 있다. 장방형의 좌대는 네 모서리에 다리(족통)를 세우고 그 위에 장방형 나무판을 끼워 넣은 형태이다. 몸체는 정면의 양옆 부분이 뒤로 물러난 입체적인 형태로, 정면은 세 부분으로 나누고 각 부분마다 범자문을 조각했으며, 범자문 아래 위에는 매화무늬를 맞새김해 넣었다. 정면 뒤의 좌우면에는 넝쿨무늬를 굵고 선명하게 조각하였으며, 머리 부분의 천정에는 흰색으로 연꽃무늬를 그려 넣었고, 윗면 중앙에는 꽃잎을 맞새김하였다. 화성 용주사 나무 소대는 전체적인 구조가 안정적이고 세부 무늬가 매우 정교하면서도 기품이 있는 점에 비추어 1790년(정조14) 용주사 창건 당시 사도세자의 명복을 기원하는 제문(祭文)을 보관하기 위해 만든 것으로 보인다.",경기도문화유산자료,화성 용주사 목조소대(華城 龍珠寺 木造疏臺),경기 화성시,용주사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=114&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01520000&ccbaCtcd=31&ccbaCpno=3413101520000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교공예 / 장엄구,1점,2009.06.24,"경기도 화성시 용주로 136 (송산동, 용주사)",조선 18세기 후반,용주사,용주사
"오리 이원익의 5대손인 이인복(李仁復, 1683~1730)과 그의 아들 이언충(李彦忠, 1716~1776)이 의금부도사로 있었을 때 소유했던 것이다. 이인복이 소유한 금오계첩 4점[제작시기 : 1713년(숙종 39) 12월, 1714년(숙종 40) 5월, 1714년 9월, 1714년 11월]은 그가 의금부도사에 임명되어 14개월 동안 재직하는 동안 후배 관리들로부터 받았으며, 이언충이 소유한 금오계첩 1점[제작시기 : 1756년(영조 32)]은 그가 의금부도사가 된 뒤 면신례를 준비하기 위해 제작한 것이다. 장지에 주문(朱文)으로 인찰(印札)을 두르고 金吾[의금부의 별칭)의 전경, 계회 장면 및 참석자들의 직함을 포함하는 명록(名錄)을 열기한 것으로 가치가 인정된다.",경기도문화유산자료,광명 금오계첩(光明金吾契帖),경기 광명시,충현박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=115&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01530000&ccbaCtcd=31&ccbaCpno=3413101530000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산,5책,2010.03.23,"경기도 광명시 오리로347번길 5-6 (소하동, 충현박물관)",조선시대,이＊＊＊,충현박물관
"이원익의 친필 시를 언제 누가 목판본으로 간행했는지는 알 수 없으나, 선비로서의 청렴한 생활을 엿볼 수 있으며, 친필본과 대조하여 연구할 수 있는 자료이다.",경기도문화유산자료,광명 이원익 유묵목판 인출본(光明李元翼 遺墨木版印出本),경기 광명시,충현박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=115&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01540000&ccbaCtcd=31&ccbaCpno=3413101540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류 / 목판각류,8점,2010.03.23,"경기도 광명시 오리로347번길 5-6 (소하동, 충현박물관)",조선시대,이＊＊＊,충현박물관
"오리 이원익의 문집은 함경도관찰사 이서우(李瑞雨, 1633~1709년)의 도움으로 1691년(숙종 17)에 간행한 것이 초판본 『오리선생집(梧里先生集)』이다. 그 후 이원익의 현손인 이존도(李存道, 1659~1745)가 원집과 그 후 수집한 자료를 엮은 속집, 별집과 연보, 행장 등을 모은 부록을 경상도관찰사 김연(金演, 1655년 ~ )의 협조를 얻어 1705년(숙종 31)에 판각하여 안동의 병산서원에 장판(장판)한 것이『오리선생속집(梧里先生續集)』이다.",경기도문화유산자료,광명 오리선생집·오리선생속집(光明梧里先生集·梧里先生續集),경기 광명시,충현박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=115&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01550000&ccbaCtcd=31&ccbaCpno=3413101550000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 전적류,5책,2010.03.23,"경기도 광명시 오리로347번길 5-6 (소하동, 충현박물관)",조선시대,이＊＊＊,충현박물관
"시루는 바닥에 있는 구멍을 통하여 뜨거운 증기가 올라와 시루 안의 음식이 쪄지게 하는 도구로서 사찰에서 공양 음식으로 사용된 떡을 만들기 위해 절에서 많이 만들어져 사용된 것으로 보인다. 질그릇으로 만들어진 것도 있지만 이처럼 청동으로 만들어진 시루가 사찰에서 꽤 많은 수가 전해지고 있는데, 범어사 시루, 직지사 시루처럼 크기가 대형이면서도 명문을 기록한 것도 남아있다.

이 시루는 용주사 성보박물관에 소장된 대형의 청동시루이다. 절에서는 이 시루가 신륵사에서 온 것으로 전하고 있다. 몸체는 큰 원통형인데, 입구는 약간 넓고 바닥부는 약간 좁아지는 형태이다. 양측 면에는 가로로 손잡이를 붙였다. 손잡이를 몸체에 붙이는 방법은 3개의 리벳을 삼각형 모양으로 배치하여 연결한 것인데, 이와 같은 방식은 고려시대부터 나타나는 것으로 조선 후기에도 계속 사용되었음을 확인할 수 있다.

‘화성 용주사 청동 시루’는 밑에 받쳐서 사용하는 솥이 없어 아쉬움이 있으나, 시루의 형태는 매우 잘 남아있다. 청동 시루는 불교 공양 음식을 만들기 위하여 갖추었던 물품으로 당시 사찰의 경제력을 짐작할 수 있는 민속공예자료로 가치가 있다.",경기도문화유산자료,여주 신륵사 청동시루(驪州 神勒寺 靑銅시루),경기 화성시,용주사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=115&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01560000&ccbaCtcd=31&ccbaCpno=3413101560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 생활공예 / 금속공예 / 생활용구,1점,2010.03.23,"경기도 화성시 용주로 136 (송산동, 용주사)",조선시대,신륵사,용주사
"조선 후기 숙종(肅宗)의 세 번째 왕비가 된 인원 왕후(仁元王后)의 아버지 경은부원군(慶恩府院君) 김주신(金柱臣)에 의해 1709년에 건립되었다. 이 건물은 김주신이 그의 아버지 김일진의 묘에 제사를 지내기 위하여 무덤 가까이에 지은 재사(齋舍) 건물이다. ‘영사정(永思亭)’이라는 이름은 “영원히 잊지 않고 생각한다”라는 의미가 담겨 있으며, 현판은 재사의 중심건물에 걸었다. 건물은 ‘ㄷ’자형의 본채와 ‘ㅡ’자형의 문간행랑채가 서로 마주보고 놓여 장방형의 마당을 둘러싸도록 배치되었다. 본채의 중심에는 2칸의 대청이 있으며 좌우에 방을 두었다. 본채의 오른쪽 날개채에는 사당방이 설치되었다.

대청의 대들보 위에 놓이는 종보의 상량판에 건립 관련 기록이 있어 1709년에 건립되었음을 알 수 있다. 또 외벽의 벽장 하부에 설치된 곡선형의 목와, 창문에 문설주 등에 옛 방식이 그대로 남겨져 가치가 높다. 2011년에 정밀하게 실측하고 전면적으로 해체하여 수리하였다. 수리 당시 기존부재를 최대한 재활용하는 것을 원칙으로 하였기 때문에 다양한 모양의 초석, 대청 뒷쪽 여닫이문 가운데 문설주, 옛 모습의 판목을 곳곳에서 확인할 수 있다.",경기도문화유산자료,고양 경주김씨의정공파 영사정(高陽 慶州 金氏 議政公派宗中會 永思亭),경기 고양시,고양시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=115&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01570000&ccbaCtcd=31&ccbaCpno=3413101570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 주거생활 / 주거건축 / 가옥,일곽,2010.03.23,경기도 고양시 덕양구 무민로35번길 89 (대자동),조선후기,고양시,고양시
"약사전에서 발견되었다고도 하고 다른 곳에서 가져왔다고도 하여 정확한 출처는 알 수 없다. 다만 표면에 붉은 황토가 아직까지 남아있는 것으로 미루어 어느 시기에 목이 잘린 채로 땅속에 매몰 되었던 것으로 추정된다. 발견 과정에서의 훼손인지 왼쪽 어깨와 오른손 등, 왼손 윗부분 등 군데군데 표면이 떨어져 나갔다. 전체 높이 80cm의 작은 불상이지만, 둥글고 부드러운 윤곽선에 양감 있는 신체의 전체적인 비례가 조화로운 점 등에서 통일 신라 불상의 양식을 엿볼 수 있다. 나발의 머리 정상에는 낮은 육계(肉髻 ; 상투 모양의 머리묶음)가 넓게 표현되어 있다. 얼굴의 마멸로 이목구비는 알아보기 어렵지만 둥근 양감의 흔적이 남아 있다. 어깨는 두툼하게 둥근 편이다. 법의(法衣 ; 승려들의 겉옷)는 양쪽 어깨에 걸쳐져 있으나 가슴에는 내의 자락, 배에는 치마단이 보이므로 왼쪽 어깨에만 법의를 걸친 편단우견 방식의 착의법으로 추정된다. 석불의 결가부좌한 두 다리 사이에는 8세기 중엽의 석굴암 본존불상에서 전형적으로 보이는 부채꼴 주름이 직선형으로 변형되어 나타난다.

두 손은 주먹을 쥔 채 오른손은 가슴에, 왼손은 배에 대고 있어 비로자나불의 지권인(智拳印)을 취한 것으로 추정된다. 신라 말 고려 초기의 석불상으로 경기도 비로자나불상 연구의 중요한 자료이다.",경기도문화유산자료,가평 대원사 석조비로자나불좌상(加平 大願寺 石造毘盧舍那佛座像)),경기 가평군,대한불교조계종 대원사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=115&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01580000&ccbaCtcd=31&ccbaCpno=3413101580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 석조 / 불상,1점,2010.03.23,경기도 가평군 백둔로 21-123 (북면),,대한불교조계종 대원사,대한불교조계종 대원사
"‘우리절 오층석탑’은 최근 창건된 우리절 관음전 앞에 건립되어 있다. 석탑은 1998년 우리절 신도가 기증한 것으로 처음 세워진 사찰 및 장소에 대해서는 알려져 있지 않다.

고려 초에 제작된 석탑으로, 전체 높이는 315㎝이다. 단층기단 위에 5층의 탑신부를 구성하였다. 기단은 새롭게 제작된 2매의 석재로 구성한 지대석 위에, 4매의 판석으로 결구하고 갑석을 올렸다. 면석에는 우주(隅柱)를 표현하지 않았다. 갑석 상면은 경사를 주어 물매를 표현했고, 중앙에 3단의 각호각형 탑신받침을 마련했다.

탑신과 옥개석(석탑이나 석등 따위의 위에 지붕처럼 덮는 돌)은 각 1매의 석재로 구성됐는데, 탑신은 2층 이상부터 급격히 축소되어 고려 시대 석탑의 체감을 반영하고 있다. 탑신(塔身)은 5층으로, 사각의 탑신석들은 각 면에 우주를 낮게 모각(模刻)하였다. 1층부터 3층까지의 탑신석은 원형이지만 4층과 5층은 후대에 보완한 것이다. 노반과 함께 3층과 4층의 옥개석은 새롭게 제작한 것이다. 옥개석 하부에는 각각의 층마다 3단의 옥개받침을 두었다. 낙수면은 급한 곡선을 이루고 있는데, 추녀선은 중앙부에서 수평을 이루다가 전각부에서 강하게 반전하였다. 옥개석 상부의 1층은 2단, 2층은 1단 등 서로 다르게 탑신받침을 모각했다.

석탑 규모는 비교적 소형에 속한다. 기단부 면석에 우주가 생략된 점, 갑석과 옥개석 상면의 특징적인 탑신받침 표현 등을 통해 고려 전기 건립된 석탑으로 추정된다.",경기도문화유산자료,우리절 5층석탑,경기 광주시,대한불교조계종 우리절,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=115&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=31&ccbaAsno=01590000&ccbaCtcd=31&ccbaCpno=3413101590000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 종교신앙 / 불교 / 탑,1기,2010.12.08,경기도 광주시 도척면 상림리 178,,대한불교조계종 우리절,대한불교조계종 우리절
